id,left,top,right,bottom
134868,627440.000000000000000,8209610.000000000000000,627540.000000000000000,8209510.000000000000000
163489,632640.000000000000000,8223110.000000000000000,632740.000000000000000,8223010.000000000000000
163488,632640.000000000000000,8223210.000000000000000,632740.000000000000000,8223110.000000000000000
163491,632640.000000000000000,8222910.000000000000000,632740.000000000000000,8222810.000000000000000
163490,632640.000000000000000,8223010.000000000000000,632740.000000000000000,8222910.000000000000000
36817,609740.000000000000000,8226610.000000000000000,609840.000000000000000,8226510.000000000000000
36816,609740.000000000000000,8226710.000000000000000,609840.000000000000000,8226610.000000000000000
36818,609740.000000000000000,8226510.000000000000000,609840.000000000000000,8226410.000000000000000
128579,626340.000000000000000,8230210.000000000000000,626440.000000000000000,8230110.000000000000000
128578,626340.000000000000000,8230310.000000000000000,626440.000000000000000,8230210.000000000000000
128581,626340.000000000000000,8230010.000000000000000,626440.000000000000000,8229910.000000000000000
128580,626340.000000000000000,8230110.000000000000000,626440.000000000000000,8230010.000000000000000
128583,626340.000000000000000,8229810.000000000000000,626440.000000000000000,8229710.000000000000000
128582,626340.000000000000000,8229910.000000000000000,626440.000000000000000,8229810.000000000000000
128585,626340.000000000000000,8229610.000000000000000,626440.000000000000000,8229510.000000000000000
128584,626340.000000000000000,8229710.000000000000000,626440.000000000000000,8229610.000000000000000
128587,626340.000000000000000,8229410.000000000000000,626440.000000000000000,8229310.000000000000000
128586,626340.000000000000000,8229510.000000000000000,626440.000000000000000,8229410.000000000000000
147151,629740.000000000000000,8253210.000000000000000,629840.000000000000000,8253110.000000000000000
128589,626340.000000000000000,8229210.000000000000000,626440.000000000000000,8229110.000000000000000
147150,629740.000000000000000,8253310.000000000000000,629840.000000000000000,8253210.000000000000000
128588,626340.000000000000000,8229310.000000000000000,626440.000000000000000,8229210.000000000000000
147153,629740.000000000000000,8253010.000000000000000,629840.000000000000000,8252910.000000000000000
128591,626340.000000000000000,8229010.000000000000000,626440.000000000000000,8228910.000000000000000
147152,629740.000000000000000,8253110.000000000000000,629840.000000000000000,8253010.000000000000000
57279,613440.000000000000000,8226510.000000000000000,613540.000000000000000,8226410.000000000000000
128590,626340.000000000000000,8229110.000000000000000,626440.000000000000000,8229010.000000000000000
147155,629740.000000000000000,8252810.000000000000000,629840.000000000000000,8252710.000000000000000
147154,629740.000000000000000,8252910.000000000000000,629840.000000000000000,8252810.000000000000000
147157,629740.000000000000000,8252610.000000000000000,629840.000000000000000,8252510.000000000000000
147156,629740.000000000000000,8252710.000000000000000,629840.000000000000000,8252610.000000000000000
178439,635340.000000000000000,8221210.000000000000000,635440.000000000000000,8221110.000000000000000
170267,633840.000000000000000,8208910.000000000000000,633940.000000000000000,8208810.000000000000000
170266,633840.000000000000000,8209010.000000000000000,633940.000000000000000,8208910.000000000000000
178441,635340.000000000000000,8221010.000000000000000,635440.000000000000000,8220910.000000000000000
28491,608240.000000000000000,8229710.000000000000000,608340.000000000000000,8229610.000000000000000
147161,629740.000000000000000,8252210.000000000000000,629840.000000000000000,8252110.000000000000000
170269,633840.000000000000000,8208710.000000000000000,633940.000000000000000,8208610.000000000000000
178440,635340.000000000000000,8221110.000000000000000,635440.000000000000000,8221010.000000000000000
147160,629740.000000000000000,8252310.000000000000000,629840.000000000000000,8252210.000000000000000
170268,633840.000000000000000,8208810.000000000000000,633940.000000000000000,8208710.000000000000000
178443,635340.000000000000000,8220810.000000000000000,635440.000000000000000,8220710.000000000000000
28493,608240.000000000000000,8229510.000000000000000,608340.000000000000000,8229410.000000000000000
147163,629740.000000000000000,8252010.000000000000000,629840.000000000000000,8251910.000000000000000
170271,633840.000000000000000,8208510.000000000000000,633940.000000000000000,8208410.000000000000000
178442,635340.000000000000000,8220910.000000000000000,635440.000000000000000,8220810.000000000000000
28492,608240.000000000000000,8229610.000000000000000,608340.000000000000000,8229510.000000000000000
147162,629740.000000000000000,8252110.000000000000000,629840.000000000000000,8252010.000000000000000
170270,633840.000000000000000,8208610.000000000000000,633940.000000000000000,8208510.000000000000000
178445,635340.000000000000000,8220610.000000000000000,635440.000000000000000,8220510.000000000000000
28495,608240.000000000000000,8229310.000000000000000,608340.000000000000000,8229210.000000000000000
178444,635340.000000000000000,8220710.000000000000000,635440.000000000000000,8220610.000000000000000
28494,608240.000000000000000,8229410.000000000000000,608340.000000000000000,8229310.000000000000000
147164,629740.000000000000000,8251910.000000000000000,629840.000000000000000,8251810.000000000000000
178447,635340.000000000000000,8220410.000000000000000,635440.000000000000000,8220310.000000000000000
178446,635340.000000000000000,8220510.000000000000000,635440.000000000000000,8220410.000000000000000
28496,608240.000000000000000,8229210.000000000000000,608340.000000000000000,8229110.000000000000000
178449,635340.000000000000000,8220210.000000000000000,635440.000000000000000,8220110.000000000000000
178448,635340.000000000000000,8220310.000000000000000,635440.000000000000000,8220210.000000000000000
178453,635340.000000000000000,8219810.000000000000000,635440.000000000000000,8219710.000000000000000
178455,635340.000000000000000,8219610.000000000000000,635440.000000000000000,8219510.000000000000000
57235,613440.000000000000000,8230910.000000000000000,613540.000000000000000,8230810.000000000000000
36789,609740.000000000000000,8229410.000000000000000,609840.000000000000000,8229310.000000000000000
178454,635340.000000000000000,8219710.000000000000000,635440.000000000000000,8219610.000000000000000
63365,614540.000000000000000,8226210.000000000000000,614640.000000000000000,8226110.000000000000000
169713,633740.000000000000000,8209010.000000000000000,633840.000000000000000,8208910.000000000000000
57237,613440.000000000000000,8230710.000000000000000,613540.000000000000000,8230610.000000000000000
36791,609740.000000000000000,8229210.000000000000000,609840.000000000000000,8229110.000000000000000
63364,614540.000000000000000,8226310.000000000000000,614640.000000000000000,8226210.000000000000000
178456,635340.000000000000000,8219510.000000000000000,635440.000000000000000,8219410.000000000000000
57236,613440.000000000000000,8230810.000000000000000,613540.000000000000000,8230710.000000000000000
36790,609740.000000000000000,8229310.000000000000000,609840.000000000000000,8229210.000000000000000
63367,614540.000000000000000,8226010.000000000000000,614640.000000000000000,8225910.000000000000000
169715,633740.000000000000000,8208810.000000000000000,633840.000000000000000,8208710.000000000000000
36793,609740.000000000000000,8229010.000000000000000,609840.000000000000000,8228910.000000000000000
63366,614540.000000000000000,8226110.000000000000000,614640.000000000000000,8226010.000000000000000
169714,633740.000000000000000,8208910.000000000000000,633840.000000000000000,8208810.000000000000000
177889,635240.000000000000000,8220910.000000000000000,635340.000000000000000,8220810.000000000000000
36792,609740.000000000000000,8229110.000000000000000,609840.000000000000000,8229010.000000000000000
169717,633740.000000000000000,8208610.000000000000000,633840.000000000000000,8208510.000000000000000
177888,635240.000000000000000,8221010.000000000000000,635340.000000000000000,8220910.000000000000000
36795,609740.000000000000000,8228810.000000000000000,609840.000000000000000,8228710.000000000000000
169716,633740.000000000000000,8208710.000000000000000,633840.000000000000000,8208610.000000000000000
177891,635240.000000000000000,8220710.000000000000000,635340.000000000000000,8220610.000000000000000
36794,609740.000000000000000,8228910.000000000000000,609840.000000000000000,8228810.000000000000000
169719,633740.000000000000000,8208410.000000000000000,633840.000000000000000,8208310.000000000000000
177890,635240.000000000000000,8220810.000000000000000,635340.000000000000000,8220710.000000000000000
169718,633740.000000000000000,8208510.000000000000000,633840.000000000000000,8208410.000000000000000
177893,635240.000000000000000,8220510.000000000000000,635340.000000000000000,8220410.000000000000000
36796,609740.000000000000000,8228710.000000000000000,609840.000000000000000,8228610.000000000000000
177892,635240.000000000000000,8220610.000000000000000,635340.000000000000000,8220510.000000000000000
177895,635240.000000000000000,8220310.000000000000000,635340.000000000000000,8220210.000000000000000
163483,632640.000000000000000,8223710.000000000000000,632740.000000000000000,8223610.000000000000000
177894,635240.000000000000000,8220410.000000000000000,635340.000000000000000,8220310.000000000000000
163485,632640.000000000000000,8223510.000000000000000,632740.000000000000000,8223410.000000000000000
177896,635240.000000000000000,8220210.000000000000000,635340.000000000000000,8220110.000000000000000
163484,632640.000000000000000,8223610.000000000000000,632740.000000000000000,8223510.000000000000000
163486,632640.000000000000000,8223410.000000000000000,632740.000000000000000,8223310.000000000000000
177901,635240.000000000000000,8219710.000000000000000,635340.000000000000000,8219610.000000000000000
177900,635240.000000000000000,8219810.000000000000000,635340.000000000000000,8219710.000000000000000
177903,635240.000000000000000,8219510.000000000000000,635340.000000000000000,8219410.000000000000000
177902,635240.000000000000000,8219610.000000000000000,635340.000000000000000,8219510.000000000000000
42881,610840.000000000000000,8228510.000000000000000,610940.000000000000000,8228410.000000000000000
42880,610840.000000000000000,8228610.000000000000000,610940.000000000000000,8228510.000000000000000
42883,610840.000000000000000,8228310.000000000000000,610940.000000000000000,8228210.000000000000000
42882,610840.000000000000000,8228410.000000000000000,610940.000000000000000,8228310.000000000000000
42885,610840.000000000000000,8228110.000000000000000,610940.000000000000000,8228010.000000000000000
198917,639040.000000000000000,8219510.000000000000000,639140.000000000000000,8219410.000000000000000
42884,610840.000000000000000,8228210.000000000000000,610940.000000000000000,8228110.000000000000000
198916,639040.000000000000000,8219610.000000000000000,639140.000000000000000,8219510.000000000000000
42887,610840.000000000000000,8227910.000000000000000,610940.000000000000000,8227810.000000000000000
198919,639040.000000000000000,8219310.000000000000000,639140.000000000000000,8219210.000000000000000
42886,610840.000000000000000,8228010.000000000000000,610940.000000000000000,8227910.000000000000000
198918,639040.000000000000000,8219410.000000000000000,639140.000000000000000,8219310.000000000000000
198921,639040.000000000000000,8219110.000000000000000,639140.000000000000000,8219010.000000000000000
198920,639040.000000000000000,8219210.000000000000000,639140.000000000000000,8219110.000000000000000
198923,639040.000000000000000,8218910.000000000000000,639140.000000000000000,8218810.000000000000000
198922,639040.000000000000000,8219010.000000000000000,639140.000000000000000,8218910.000000000000000
198925,639040.000000000000000,8218710.000000000000000,639140.000000000000000,8218610.000000000000000
198924,639040.000000000000000,8218810.000000000000000,639140.000000000000000,8218710.000000000000000
198926,639040.000000000000000,8218610.000000000000000,639140.000000000000000,8218510.000000000000000
42903,610840.000000000000000,8226310.000000000000000,610940.000000000000000,8226210.000000000000000
42902,610840.000000000000000,8226410.000000000000000,610940.000000000000000,8226310.000000000000000
42905,610840.000000000000000,8226110.000000000000000,610940.000000000000000,8226010.000000000000000
42904,610840.000000000000000,8226210.000000000000000,610940.000000000000000,8226110.000000000000000
198369,638940.000000000000000,8219010.000000000000000,639040.000000000000000,8218910.000000000000000
198368,638940.000000000000000,8219110.000000000000000,639040.000000000000000,8219010.000000000000000
198370,638940.000000000000000,8218910.000000000000000,639040.000000000000000,8218810.000000000000000
120829,624940.000000000000000,8231010.000000000000000,625040.000000000000000,8230910.000000000000000
175783,634840.000000000000000,8210310.000000000000000,634940.000000000000000,8210210.000000000000000
120831,624940.000000000000000,8230810.000000000000000,625040.000000000000000,8230710.000000000000000
175782,634840.000000000000000,8210410.000000000000000,634940.000000000000000,8210310.000000000000000
120830,624940.000000000000000,8230910.000000000000000,625040.000000000000000,8230810.000000000000000
48997,611940.000000000000000,8225210.000000000000000,612040.000000000000000,8225110.000000000000000
48999,611940.000000000000000,8225010.000000000000000,612040.000000000000000,8224910.000000000000000
48998,611940.000000000000000,8225110.000000000000000,612040.000000000000000,8225010.000000000000000
49002,611940.000000000000000,8224710.000000000000000,612040.000000000000000,8224610.000000000000000
42877,610840.000000000000000,8228910.000000000000000,610940.000000000000000,8228810.000000000000000
42879,610840.000000000000000,8228710.000000000000000,610940.000000000000000,8228610.000000000000000
42878,610840.000000000000000,8228810.000000000000000,610940.000000000000000,8228710.000000000000000
175803,634840.000000000000000,8208310.000000000000000,634940.000000000000000,8208210.000000000000000
175802,634840.000000000000000,8208410.000000000000000,634940.000000000000000,8208310.000000000000000
126921,626040.000000000000000,8230110.000000000000000,626140.000000000000000,8230010.000000000000000
126920,626040.000000000000000,8230210.000000000000000,626140.000000000000000,8230110.000000000000000
126923,626040.000000000000000,8229910.000000000000000,626140.000000000000000,8229810.000000000000000
126922,626040.000000000000000,8230010.000000000000000,626140.000000000000000,8229910.000000000000000
126925,626040.000000000000000,8229710.000000000000000,626140.000000000000000,8229610.000000000000000
126924,626040.000000000000000,8229810.000000000000000,626140.000000000000000,8229710.000000000000000
126927,626040.000000000000000,8229510.000000000000000,626140.000000000000000,8229410.000000000000000
126926,626040.000000000000000,8229610.000000000000000,626140.000000000000000,8229510.000000000000000
126929,626040.000000000000000,8229310.000000000000000,626140.000000000000000,8229210.000000000000000
126928,626040.000000000000000,8229410.000000000000000,626140.000000000000000,8229310.000000000000000
48961,611940.000000000000000,8228810.000000000000000,612040.000000000000000,8228710.000000000000000
126931,626040.000000000000000,8229110.000000000000000,626140.000000000000000,8229010.000000000000000
34597,609340.000000000000000,8227410.000000000000000,609440.000000000000000,8227310.000000000000000
48960,611940.000000000000000,8228910.000000000000000,612040.000000000000000,8228810.000000000000000
126930,626040.000000000000000,8229210.000000000000000,626140.000000000000000,8229110.000000000000000
34599,609340.000000000000000,8227210.000000000000000,609440.000000000000000,8227110.000000000000000
48962,611940.000000000000000,8228710.000000000000000,612040.000000000000000,8228610.000000000000000
34598,609340.000000000000000,8227310.000000000000000,609440.000000000000000,8227210.000000000000000
48965,611940.000000000000000,8228410.000000000000000,612040.000000000000000,8228310.000000000000000
34601,609340.000000000000000,8227010.000000000000000,609440.000000000000000,8226910.000000000000000
34600,609340.000000000000000,8227110.000000000000000,609440.000000000000000,8227010.000000000000000
48967,611940.000000000000000,8228210.000000000000000,612040.000000000000000,8228110.000000000000000
198363,638940.000000000000000,8219610.000000000000000,639040.000000000000000,8219510.000000000000000
48966,611940.000000000000000,8228310.000000000000000,612040.000000000000000,8228210.000000000000000
34602,609340.000000000000000,8226910.000000000000000,609440.000000000000000,8226810.000000000000000
48969,611940.000000000000000,8228010.000000000000000,612040.000000000000000,8227910.000000000000000
198365,638940.000000000000000,8219410.000000000000000,639040.000000000000000,8219310.000000000000000
48968,611940.000000000000000,8228110.000000000000000,612040.000000000000000,8228010.000000000000000
198364,638940.000000000000000,8219510.000000000000000,639040.000000000000000,8219410.000000000000000
48971,611940.000000000000000,8227810.000000000000000,612040.000000000000000,8227710.000000000000000
198367,638940.000000000000000,8219210.000000000000000,639040.000000000000000,8219110.000000000000000
48970,611940.000000000000000,8227910.000000000000000,612040.000000000000000,8227810.000000000000000
198366,638940.000000000000000,8219310.000000000000000,639040.000000000000000,8219210.000000000000000
48973,611940.000000000000000,8227610.000000000000000,612040.000000000000000,8227510.000000000000000
48972,611940.000000000000000,8227710.000000000000000,612040.000000000000000,8227610.000000000000000
48975,611940.000000000000000,8227410.000000000000000,612040.000000000000000,8227310.000000000000000
48974,611940.000000000000000,8227510.000000000000000,612040.000000000000000,8227410.000000000000000
48977,611940.000000000000000,8227210.000000000000000,612040.000000000000000,8227110.000000000000000
48976,611940.000000000000000,8227310.000000000000000,612040.000000000000000,8227210.000000000000000
144937,629340.000000000000000,8253410.000000000000000,629440.000000000000000,8253310.000000000000000
48981,611940.000000000000000,8226810.000000000000000,612040.000000000000000,8226710.000000000000000
48980,611940.000000000000000,8226910.000000000000000,612040.000000000000000,8226810.000000000000000
144939,629340.000000000000000,8253210.000000000000000,629440.000000000000000,8253110.000000000000000
144938,629340.000000000000000,8253310.000000000000000,629440.000000000000000,8253210.000000000000000
144941,629340.000000000000000,8253010.000000000000000,629440.000000000000000,8252910.000000000000000
144940,629340.000000000000000,8253110.000000000000000,629440.000000000000000,8253010.000000000000000
144943,629340.000000000000000,8252810.000000000000000,629440.000000000000000,8252710.000000000000000
144942,629340.000000000000000,8252910.000000000000000,629440.000000000000000,8252810.000000000000000
144945,629340.000000000000000,8252610.000000000000000,629440.000000000000000,8252510.000000000000000
144944,629340.000000000000000,8252710.000000000000000,629440.000000000000000,8252610.000000000000000
144947,629340.000000000000000,8252410.000000000000000,629440.000000000000000,8252310.000000000000000
144946,629340.000000000000000,8252510.000000000000000,629440.000000000000000,8252410.000000000000000
144949,629340.000000000000000,8252210.000000000000000,629440.000000000000000,8252110.000000000000000
144948,629340.000000000000000,8252310.000000000000000,629440.000000000000000,8252210.000000000000000
69487,615640.000000000000000,8222310.000000000000000,615740.000000000000000,8222210.000000000000000
69486,615640.000000000000000,8222410.000000000000000,615740.000000000000000,8222310.000000000000000
144950,629340.000000000000000,8252110.000000000000000,629440.000000000000000,8252010.000000000000000
69489,615640.000000000000000,8222110.000000000000000,615740.000000000000000,8222010.000000000000000
69488,615640.000000000000000,8222210.000000000000000,615740.000000000000000,8222110.000000000000000
69491,615640.000000000000000,8221910.000000000000000,615740.000000000000000,8221810.000000000000000
69490,615640.000000000000000,8222010.000000000000000,615740.000000000000000,8221910.000000000000000
69493,615640.000000000000000,8221710.000000000000000,615740.000000000000000,8221610.000000000000000
69492,615640.000000000000000,8221810.000000000000000,615740.000000000000000,8221710.000000000000000
69495,615640.000000000000000,8221510.000000000000000,615740.000000000000000,8221410.000000000000000
69494,615640.000000000000000,8221610.000000000000000,615740.000000000000000,8221510.000000000000000
69497,615640.000000000000000,8221310.000000000000000,615740.000000000000000,8221210.000000000000000
69496,615640.000000000000000,8221410.000000000000000,615740.000000000000000,8221310.000000000000000
34581,609340.000000000000000,8229010.000000000000000,609440.000000000000000,8228910.000000000000000
34583,609340.000000000000000,8228810.000000000000000,609440.000000000000000,8228710.000000000000000
34582,609340.000000000000000,8228910.000000000000000,609440.000000000000000,8228810.000000000000000
181761,635940.000000000000000,8220810.000000000000000,636040.000000000000000,8220710.000000000000000
34585,609340.000000000000000,8228610.000000000000000,609440.000000000000000,8228510.000000000000000
181760,635940.000000000000000,8220910.000000000000000,636040.000000000000000,8220810.000000000000000
34584,609340.000000000000000,8228710.000000000000000,609440.000000000000000,8228610.000000000000000
181763,635940.000000000000000,8220610.000000000000000,636040.000000000000000,8220510.000000000000000
34587,609340.000000000000000,8228410.000000000000000,609440.000000000000000,8228310.000000000000000
181762,635940.000000000000000,8220710.000000000000000,636040.000000000000000,8220610.000000000000000
34586,609340.000000000000000,8228510.000000000000000,609440.000000000000000,8228410.000000000000000
181765,635940.000000000000000,8220410.000000000000000,636040.000000000000000,8220310.000000000000000
181764,635940.000000000000000,8220510.000000000000000,636040.000000000000000,8220410.000000000000000
181767,635940.000000000000000,8220210.000000000000000,636040.000000000000000,8220110.000000000000000
181766,635940.000000000000000,8220310.000000000000000,636040.000000000000000,8220210.000000000000000
181769,635940.000000000000000,8220010.000000000000000,636040.000000000000000,8219910.000000000000000
181768,635940.000000000000000,8220110.000000000000000,636040.000000000000000,8220010.000000000000000
48959,611940.000000000000000,8229010.000000000000000,612040.000000000000000,8228910.000000000000000
34029,609240.000000000000000,8228910.000000000000000,609340.000000000000000,8228810.000000000000000
34028,609240.000000000000000,8229010.000000000000000,609340.000000000000000,8228910.000000000000000
34031,609240.000000000000000,8228710.000000000000000,609340.000000000000000,8228610.000000000000000
34030,609240.000000000000000,8228810.000000000000000,609340.000000000000000,8228710.000000000000000
34033,609240.000000000000000,8228510.000000000000000,609340.000000000000000,8228410.000000000000000
34032,609240.000000000000000,8228610.000000000000000,609340.000000000000000,8228510.000000000000000
34035,609240.000000000000000,8228310.000000000000000,609340.000000000000000,8228210.000000000000000
34034,609240.000000000000000,8228410.000000000000000,609340.000000000000000,8228310.000000000000000
34045,609240.000000000000000,8227310.000000000000000,609340.000000000000000,8227210.000000000000000
34044,609240.000000000000000,8227410.000000000000000,609340.000000000000000,8227310.000000000000000
34047,609240.000000000000000,8227110.000000000000000,609340.000000000000000,8227010.000000000000000
34046,609240.000000000000000,8227210.000000000000000,609340.000000000000000,8227110.000000000000000
75565,616740.000000000000000,8222810.000000000000000,616840.000000000000000,8222710.000000000000000
75564,616740.000000000000000,8222910.000000000000000,616840.000000000000000,8222810.000000000000000
75567,616740.000000000000000,8222610.000000000000000,616840.000000000000000,8222510.000000000000000
75566,616740.000000000000000,8222710.000000000000000,616840.000000000000000,8222610.000000000000000
173569,634440.000000000000000,8210510.000000000000000,634540.000000000000000,8210410.000000000000000
75569,616740.000000000000000,8222410.000000000000000,616840.000000000000000,8222310.000000000000000
173568,634440.000000000000000,8210610.000000000000000,634540.000000000000000,8210510.000000000000000
175677,634840.000000000000000,8220910.000000000000000,634940.000000000000000,8220810.000000000000000
75568,616740.000000000000000,8222510.000000000000000,616840.000000000000000,8222410.000000000000000
173571,634440.000000000000000,8210310.000000000000000,634540.000000000000000,8210210.000000000000000
175676,634840.000000000000000,8221010.000000000000000,634940.000000000000000,8220910.000000000000000
75571,616740.000000000000000,8222210.000000000000000,616840.000000000000000,8222110.000000000000000
173570,634440.000000000000000,8210410.000000000000000,634540.000000000000000,8210310.000000000000000
175679,634840.000000000000000,8220710.000000000000000,634940.000000000000000,8220610.000000000000000
75570,616740.000000000000000,8222310.000000000000000,616840.000000000000000,8222210.000000000000000
175678,634840.000000000000000,8220810.000000000000000,634940.000000000000000,8220710.000000000000000
75573,616740.000000000000000,8222010.000000000000000,616840.000000000000000,8221910.000000000000000
173572,634440.000000000000000,8210210.000000000000000,634540.000000000000000,8210110.000000000000000
75572,616740.000000000000000,8222110.000000000000000,616840.000000000000000,8222010.000000000000000
75574,616740.000000000000000,8221910.000000000000000,616840.000000000000000,8221810.000000000000000
31859,608840.000000000000000,8224710.000000000000000,608940.000000000000000,8224610.000000000000000
31860,608840.000000000000000,8224610.000000000000000,608940.000000000000000,8224510.000000000000000
173589,634440.000000000000000,8208510.000000000000000,634540.000000000000000,8208410.000000000000000
60601,614040.000000000000000,8226110.000000000000000,614140.000000000000000,8226010.000000000000000
173588,634440.000000000000000,8208610.000000000000000,634540.000000000000000,8208510.000000000000000
173591,634440.000000000000000,8208310.000000000000000,634540.000000000000000,8208210.000000000000000
60603,614040.000000000000000,8225910.000000000000000,614140.000000000000000,8225810.000000000000000
173590,634440.000000000000000,8208410.000000000000000,634540.000000000000000,8208310.000000000000000
60602,614040.000000000000000,8226010.000000000000000,614140.000000000000000,8225910.000000000000000
60605,614040.000000000000000,8225710.000000000000000,614140.000000000000000,8225610.000000000000000
60604,614040.000000000000000,8225810.000000000000000,614140.000000000000000,8225710.000000000000000
31813,608840.000000000000000,8229310.000000000000000,608940.000000000000000,8229210.000000000000000
60607,614040.000000000000000,8225510.000000000000000,614140.000000000000000,8225410.000000000000000
60606,614040.000000000000000,8225610.000000000000000,614140.000000000000000,8225510.000000000000000
31815,608840.000000000000000,8229110.000000000000000,608940.000000000000000,8229010.000000000000000
31814,608840.000000000000000,8229210.000000000000000,608940.000000000000000,8229110.000000000000000
31817,608840.000000000000000,8228910.000000000000000,608940.000000000000000,8228810.000000000000000
31816,608840.000000000000000,8229010.000000000000000,608940.000000000000000,8228910.000000000000000
31819,608840.000000000000000,8228710.000000000000000,608940.000000000000000,8228610.000000000000000
31818,608840.000000000000000,8228810.000000000000000,608940.000000000000000,8228710.000000000000000
31821,608840.000000000000000,8228510.000000000000000,608940.000000000000000,8228410.000000000000000
143279,629040.000000000000000,8253310.000000000000000,629140.000000000000000,8253210.000000000000000
31820,608840.000000000000000,8228610.000000000000000,608940.000000000000000,8228510.000000000000000
143278,629040.000000000000000,8253410.000000000000000,629140.000000000000000,8253310.000000000000000
40107,610340.000000000000000,8229410.000000000000000,610440.000000000000000,8229310.000000000000000
143281,629040.000000000000000,8253110.000000000000000,629140.000000000000000,8253010.000000000000000
31822,608840.000000000000000,8228410.000000000000000,608940.000000000000000,8228310.000000000000000
40106,610340.000000000000000,8229510.000000000000000,610440.000000000000000,8229410.000000000000000
143280,629040.000000000000000,8253210.000000000000000,629140.000000000000000,8253110.000000000000000
40109,610340.000000000000000,8229210.000000000000000,610440.000000000000000,8229110.000000000000000
143283,629040.000000000000000,8252910.000000000000000,629140.000000000000000,8252810.000000000000000
40108,610340.000000000000000,8229310.000000000000000,610440.000000000000000,8229210.000000000000000
143282,629040.000000000000000,8253010.000000000000000,629140.000000000000000,8252910.000000000000000
40111,610340.000000000000000,8229010.000000000000000,610440.000000000000000,8228910.000000000000000
143285,629040.000000000000000,8252710.000000000000000,629140.000000000000000,8252610.000000000000000
40110,610340.000000000000000,8229110.000000000000000,610440.000000000000000,8229010.000000000000000
149367,630140.000000000000000,8252810.000000000000000,630240.000000000000000,8252710.000000000000000
143284,629040.000000000000000,8252810.000000000000000,629140.000000000000000,8252710.000000000000000
40113,610340.000000000000000,8228810.000000000000000,610440.000000000000000,8228710.000000000000000
149366,630140.000000000000000,8252910.000000000000000,630240.000000000000000,8252810.000000000000000
143287,629040.000000000000000,8252510.000000000000000,629140.000000000000000,8252410.000000000000000
40112,610340.000000000000000,8228910.000000000000000,610440.000000000000000,8228810.000000000000000
143286,629040.000000000000000,8252610.000000000000000,629140.000000000000000,8252510.000000000000000
40115,610340.000000000000000,8228610.000000000000000,610440.000000000000000,8228510.000000000000000
143289,629040.000000000000000,8252310.000000000000000,629140.000000000000000,8252210.000000000000000
40114,610340.000000000000000,8228710.000000000000000,610440.000000000000000,8228610.000000000000000
46245,611440.000000000000000,8223910.000000000000000,611540.000000000000000,8223810.000000000000000
143288,629040.000000000000000,8252410.000000000000000,629140.000000000000000,8252310.000000000000000
46246,611440.000000000000000,8223810.000000000000000,611540.000000000000000,8223710.000000000000000
31834,608840.000000000000000,8227210.000000000000000,608940.000000000000000,8227110.000000000000000
159609,631940.000000000000000,8224010.000000000000000,632040.000000000000000,8223910.000000000000000
202241,639640.000000000000000,8218910.000000000000000,639740.000000000000000,8218810.000000000000000
159611,631940.000000000000000,8223810.000000000000000,632040.000000000000000,8223710.000000000000000
202240,639640.000000000000000,8219010.000000000000000,639740.000000000000000,8218910.000000000000000
159610,631940.000000000000000,8223910.000000000000000,632040.000000000000000,8223810.000000000000000
202243,639640.000000000000000,8218710.000000000000000,639740.000000000000000,8218610.000000000000000
202242,639640.000000000000000,8218810.000000000000000,639740.000000000000000,8218710.000000000000000
159612,631940.000000000000000,8223710.000000000000000,632040.000000000000000,8223610.000000000000000
202245,639640.000000000000000,8218510.000000000000000,639740.000000000000000,8218410.000000000000000
202244,639640.000000000000000,8218610.000000000000000,639740.000000000000000,8218510.000000000000000
202247,639640.000000000000000,8218310.000000000000000,639740.000000000000000,8218210.000000000000000
202246,639640.000000000000000,8218410.000000000000000,639740.000000000000000,8218310.000000000000000
124695,625640.000000000000000,8231510.000000000000000,625740.000000000000000,8231410.000000000000000
124697,625640.000000000000000,8231310.000000000000000,625740.000000000000000,8231210.000000000000000
124696,625640.000000000000000,8231410.000000000000000,625740.000000000000000,8231310.000000000000000
124699,625640.000000000000000,8231110.000000000000000,625740.000000000000000,8231010.000000000000000
124698,625640.000000000000000,8231210.000000000000000,625740.000000000000000,8231110.000000000000000
46237,611440.000000000000000,8224710.000000000000000,611540.000000000000000,8224610.000000000000000
124143,625540.000000000000000,8231410.000000000000000,625640.000000000000000,8231310.000000000000000
46236,611440.000000000000000,8224810.000000000000000,611540.000000000000000,8224710.000000000000000
124142,625540.000000000000000,8231510.000000000000000,625640.000000000000000,8231410.000000000000000
46239,611440.000000000000000,8224510.000000000000000,611540.000000000000000,8224410.000000000000000
124145,625540.000000000000000,8231210.000000000000000,625640.000000000000000,8231110.000000000000000
46238,611440.000000000000000,8224610.000000000000000,611540.000000000000000,8224510.000000000000000
124144,625540.000000000000000,8231310.000000000000000,625640.000000000000000,8231210.000000000000000
124146,625540.000000000000000,8231110.000000000000000,625640.000000000000000,8231010.000000000000000
30176,608540.000000000000000,8227110.000000000000000,608640.000000000000000,8227010.000000000000000
46187,611440.000000000000000,8229710.000000000000000,611540.000000000000000,8229610.000000000000000
46189,611440.000000000000000,8229510.000000000000000,611540.000000000000000,8229410.000000000000000
46188,611440.000000000000000,8229610.000000000000000,611540.000000000000000,8229510.000000000000000
46190,611440.000000000000000,8229410.000000000000000,611540.000000000000000,8229310.000000000000000
46195,611440.000000000000000,8228910.000000000000000,611540.000000000000000,8228810.000000000000000
